pdf,global_id,dataset,well_name,locid,parlabel,parvq,risunits,logdate,lat,long,ns
Y,02915840,FRACK,Occidental of Elk Hills Inc.,535-20B,!555 S.Z. UNIT! 535-20B - NOT DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.212839,-119.52883,1
Y,10120794,FRACK,Venoco Inc.,33-6,!CARROLL! 33-6 - NOT DIRECTIONALLY DRILLED,=,null,SUTTER BUTTES GAS OILFIELD,39.1994494,-121.87267,1
Y,03046671,FRACK,Aera Energy LLC,7028HZLR-4,!HOPKINS! 7028HZLR-4 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.439663,-119.71626,1
null,02905307,FRACK,Chevron U.S.A. Inc.,572R,!JACOBSON! 572R - DIRECTIONALLY DRILLED,=,null,MCKITTRICK OILFIELD,35.321494,-119.64620,1
null,11120011,FRACK,Seneca Resources Corporation,26-32,!RED ROCK! 26-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4718027,-118.89805,1
null,05906762,FRACK,Linn Operating Inc.,13,!MENCHEGO! 13,=,null,BREA-OLINDA OILFIELD,33.9416771,-117.88199,1
Y,03048520,FRACK,Aera Energy LLC,985K-33,WELL # 985K-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.447622,-119.70804,1
null,11121133,FRACK,Seneca Resources Corporation,16-32,!RED ROCK! 16-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4751006,-118.90113,1
Y,03047596,FRACK,Occidental of Elk Hills Inc.,335X-36S,WELL # 335X-36S - DIRECTIONALLY DRILLED,=,null,ELK HILLS OILFIELD,35.27462,-119.34949,1
Y,03046184,FRACK,Aera Energy LLC,7242,!LOST HILLS TWO! 7242 - NOT DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.653447,-119.75520,1
Y,03050129,FRACK,Aera Energy LLC,938CR-28 ,WELL # 938CR-28 ,=,null,BELRIDGE SOUTH OILFIELD,35.456395,-119.71969,1
null,11120653,FRACK,Seneca Resources Corporation,1,!HOLTON! 1 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4701957,-118.87519,1
null,11121070,FRACK,Concordia Resources Inc.,63X-1,!VENTURA REALTY! 63X-1 - DIRECTIONALLY DRILLED,=,null,CHAFFEE CANYON OILFIELD,34.3713745,-118.82502,1
Y,03044194,FRACK,Aera Energy LLC,545GR4-29,WELL # 545GR4-29,=,null,BELRIDGE SOUTH OILFIELD,35.462653,-119.73513,1
null,11122096,FRACK,Seneca Resources Corporation,534-33,!WHITE STAR! 534-33 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.478028,-118.87871,1
Y,03048210,FRACK,Aera Energy LLC,952FR2-33,WELL # 952FR2-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.453501,-119.71503,1
Y,03046984,FRACK,Aera Energy LLC,732ZU-29,WELL # 732ZU-29,=,null,BELRIDGE SOUTH OILFIELD,35.467845,-119.73673,1
Y,03048851,FRACK,Aera Energy LLC,523AR3-29,WELL # 523AR3-29,=,null,BELRIDGE SOUTH OILFIELD,35.465093,-119.74008,1
Y,03044311,FRACK,Exxon Mobil Corporation,623,!HILL! 623,=,null,BELRIDGE SOUTH OILFIELD,35.481103,-119.75628,1
null,11102627,FRACK,Seneca Resources Corporation,2,!BONEBRAKE A! 2 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4638360,-118.91735,1
Y,03048476,FRACK,Occidental Oil and Gas ,7-14H ,WELL # 7-14H ,=,null, OILFIELD,35.4882,-119.24722,1
Y,03048384,FRACK,Aera Energy LLC,722DL-29 ,WELL # 722DL-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.46684,-119.73911,1
Y,03044371,FRACK,Exxon Mobil Corporation,673C,!HILL! 673C,=,null,BELRIDGE SOUTH OILFIELD,35.479158,-119.74637,1
Y,11122146,FRACK,Seneca Resources Corporation,2-31,!OAK FLAT! 2-31,=,null,SESPE OILFIELD,34.470699,-118.90808,1
null,11120604,FRACK,Vintage Production California LLC,2,!BARKER-FERNDALE! 2 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4338573,-119.08547,1
Y,03041644,FRACK,Exxon Mobil Corporation,644A,!HILL! 644A,=,null,BELRIDGE SOUTH OILFIELD,35.478915,-119.75182,1
null,11120268,FRACK,Seneca Resources Corporation,7,!MEL BLANC! 7 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4682125,-118.89969,1
Y,03047084,FRACK,Occidental of Elk Hills Inc.,6-7A-36B,WELL # 6-7A-36B - DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.184428,-119.45399,1
Y,03049668,FRACK,Aera Energy LLC,568D1-12 ,WELL # 568D1-12 ,=,null,BELRIDGE SOUTH OILFIELD,35.499566,-119.76576,1
Y,03047742,FRACK,Aera Energy LLC,515AR-20,WELL # 515AR-20 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.475935,-119.74227,1
Y,03048199,FRACK,Aera Energy LLC,7575 ,WELL # 7575 ,=,null,LOST HILLS OILFIELD,35.66041,-119.76060,1
Y,03049636,FRACK,Aera Energy LLC,982S-33 ,WELL # 982S-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.452253,-119.70790,1
null,11121127,FRACK,Seneca Resources Corporation,83-1,!CHODAR! 83-1 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4639068,-118.91722,1
Y,03049553,FRACK,Aera Energy LLC,961H-33 ,WELL # 961H-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.455399,-119.71184,1
null,11121266,FRACK,Seneca Resources Corporation,74-1,!CHODAR! 74-1 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4640496,-118.91694,1
null,11120296,FRACK,Seneca Resources Corporation,13,!MEL BLANC! 13 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4725732,-118.89369,1
Y,03045545,FRACK,Aera Energy LLC,925K-34,WELL # 925K-34 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.447848,-119.70377,1
Y,03050121,FRACK,Aera Energy LLC,961RR3-33 ,WELL # 961RR3-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.454131,-119.71401,1
Y,03047062,FRACK,Aera Energy LLC,77WDR-19,!KING! 77WDR-19,=,null,BELRIDGE SOUTH OILFIELD,35.47278,-119.74629,1
Y,03047963,FRACK,Aera Energy LLC,927RR-28,WELL # 927RR-28 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.457528,-119.7225,1
Y,03049889,FRACK,Aera Energy LLC,Aera Energy LLC,WELL # AERA ENERGY LLC,=,null,LOST HILLS OILFIELD,35.662092,-119.75913,1
null,11102643,FRACK,Seneca Resources Corporation,2,!GOODMAN! 2 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4845245,-118.88069,1
null,11120658,FRACK,Vintage Production California LLC,10,!ARCO! 10 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4318432,-119.11355,1
Y,03050292,FRACK,Chevron USA Inc. ,33 4-10BR2 ,WELL # 33 4-10BR2 ,=,null,LOST HILLS OILFIELD,35.617958,-119.71956,1
null,11120881,FRACK,Seneca Resources Corporation,52-29,!THORNBURY-GEIS! 52-29 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4937677,-118.89035,1
null,11121344,FRACK,Vintage Production California LLC,129,!OJAI! 129 - NOT DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4306631,-119.12220,1
Y,03045563,FRACK,Aera Energy LLC,538NR3-20,WELL # 538NR3-20,=,null,BELRIDGE SOUTH OILFIELD,35.471312,-119.73709,1
null,11101557,FRACK,Res-Tech Inc.,2,!WELDON CANYON! 2 - NOT DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.3703847,-119.28053,1
null,11102756,FRACK,Seneca Resources Corporation,11A-33,!TOPA TOPA! 11A-33 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4807266,-118.88338,1
null,03047932,FRACK,XTO Energy/ExxonMobil ,Hill 643DW ,WELL # HILL 643DW ,=,null,BELRIDGE SOUTH OILFIELD,35.480562,-119.75374,1
Y,03047850,FRACK,Exxon Mobil Corporation,674H,!HILL! 674H - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.47874,-119.74595,1
Y,03047571,FRACK,Chevron USA Inc. ,4 5-7G ,WELL # 4 5-7G ,=,null,LOST HILLS OILFIELD,35.606641,-119.71791,1
Y,03047740,FRACK,Aera Energy LLC,912MR-29,WELL # 912MR-29,=,null,BELRIDGE SOUTH OILFIELD,35.46699,-119.74175,1
null,11120455,FRACK,Vintage Production California LLC,48,!HAMP! 48 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4322177,-119.10085,1
null,11120647,FRACK,Vintage Production California LLC,9,!ARCO! 9 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4318271,-119.11350,1
Y,03047906,FRACK,Aera Energy LLC,935KR-29,WELL # 935KR-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.462157,-119.73700,1
Y,23723047,FRACK,Thums Long Beach Co.,C-246,WELL # C-246 - DIRECTIONALLY DRILLED,=,null,WILMINGTON OILFIELD,33.739949,-118.13830,1
Y,03047840,FRACK,Exxon Mobil Corporation,654F,!HILL! 654F,=,null,BELRIDGE SOUTH OILFIELD,35.477666,-119.74999,1
Y,03048278,FRACK,Aera Energy LLC,732NU-29,WELL # 732NU-29,=,null,BELRIDGE SOUTH OILFIELD,35.467239,-119.73725,1
null,11120273,FRACK,Seneca Resources Corporation,68-32,!HANSEN! 68-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4689802,-118.88786,1
null,03044974,FRACK,Aera Energy LLC,566GR-29,WELL # 566GR-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.460867,-119.73045,1
Y,03047680,FRACK,Occidental of Elk Hills Inc.,23-31R,WELL # 23-31R,=,null,ASPHALTO OILFIELD,35.277591,-119.55060,1
Y,03047528,FRACK,Aera Energy LLC,6049,!LOST HILLS ONE! 6049 - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.614876,-119.72369,1
Y,03047543,FRACK,Aera Energy LLC,7399A,!LOST HILLS ONE! 7399A - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.606762,-119.72434,1
Y,03035996,FRACK,Occidental Oil and Gas ,Section 34 BE-Q1 ,WELL # SECTION 34 BE-Q1 ,=,null, OILFIELD,35.44785,-119.81279,1
Y,03046408,FRACK,Occidental of Elk Hills Inc.,385A-31S,WELL # 385A-31S - DIRECTIONALLY DRILLED,=,null,ELK HILLS OILFIELD,35.273073,-119.43052,1
null,11121134,FRACK,Vintage Production California LLC,27,!ARCO! 27 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4318934,-119.11550,1
null,11120349,FRACK,Seneca Resources Corporation,58-31,!CAL-PAC! 58-31 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4705398,-118.90452,1
Y,03046992,FRACK,Aera Energy LLC,742LU-29,WELL # 742LU-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.467276,-119.73617,1
null,11120322,FRACK,Seneca Resources Corporation,83I-33,!ORCUTT! 83I-33 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4792052,-118.86833,1
Y,03047332,FRACK,Aera Energy LLC,7439C-2,!BELRIDGE V! 7439C-2 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.431116,-119.68781,1
null,11121275,FRACK,Vintage Production California LLC,69,!HAMP! 69 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4348582,-119.09564,1
Y,03048366,FRACK,Aera Energy LLC,533A1-33,WELL # 533A1-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.450299,-119.71976,1
Y,03009274,FRACK,Vintage Production California LLC,3-5H,!TULARE! 3-5H - DIRECTIONALLY DRILLED,=,null,SHAFTER NORTH OILFIELD,35.528666,-119.27295,1
Y,03044692,FRACK,Chevron U.S.A. Inc.,1-8D,WELL # 1-8D,=,null,LOST HILLS OILFIELD,35.6349821,-119.74215,1
Y,03042051,FRACK,Occidental Oil and Gas ,Vintage 1-14 ,WELL # VINTAGE 1-14 ,=,null, OILFIELD,35.48863,-119.24788,1
Y,02989127,FRACK,Occidental of Elk Hills Inc.,520-7D,WELL # 520-7D - DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.151797,-119.43953,1
null,11120347,FRACK,Mirada Petroleum Inc.,34,!HAMP FEE! 34 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4363994,-119.10313,1
Y,03049334,FRACK,Aera Energy LLC,712GU-29 ,WELL # 712GU-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.468103,-119.74172,1
Y,03050008,FRACK,Occidental Oil and Gas ,Betty Boop 32H ,WELL # BETTY BOOP 32H ,=,null,ROSE OILFIELD,35.63848,-119.35346,1
Y,03048675,FRACK,Occidental of Elk Hills Inc.,42E-34R,WELL # 42E-34R,=,null,ELK HILLS OILFIELD,35.2793728,-119.49253,1
null,11120590,FRACK,Seneca Resources Corporation,67,!RED ROCK! 67 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4834221,-118.89065,1
null,11121115,FRACK,Seneca Resources Corporation,52-28,!TAR CREEK! 52-28 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4952584,-118.87590,1
Y,03046237,FRACK,Occidental of Elk Hills Inc.,58SW-27S,WELL # 58SW-27S - DIRECTIONALLY DRILLED,=,null,ELK HILLS OILFIELD,35.2832581,-119.38486,1
Y,03044504,FRACK,Exxon Mobil Corporation,621GW,!HILL! 621GW,=,null,BELRIDGE SOUTH OILFIELD,35.483127,-119.75731,1
null,03044752,FRACK,Occidental of Elk Hills Inc.,14H-35R,WELL # 14H-35R - HORIZONTALLY DRILLED,=,null,ELK HILLS OILFIELD,35.275007,-119.48273,1
Y,03048831,FRACK,Aera Energy LLC,548G3-35 ,WELL # 548G3-35 ,=,null,BELRIDGE NORTH OILFIELD,35.53323,-119.77982,1
null,11121188,FRACK,Vintage Production California LLC,28,!ARCO! 28 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4319448,-119.11548,1
Y,03049918,FRACK,Aera Energy LLC,954HR-29 ,WELL # 954HR-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.464363,-119.73189,1
Y,03043347,FRACK,Vintage Production California LLC,310-8H,!TULARE! 310-8H - HORIZONTALLY DRILLED,=,null,SHAFTER NORTH OILFIELD,35.524223,-119.26971,1
Y,03047337,FRACK,Aera Energy LLC,7555B-2,!BELRIDGE V! 7555B-2 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.428432,-119.68137,1
Y,03048386,FRACK,Aera Energy LLC,722CL-29 ,WELL # 722CL-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.467871,-119.73984,1
Y,03047897,FRACK,Aera Energy LLC,521G2-29,WELL # 521G2-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.466296,-119.73320,1
null,05906755,FRACK,Linn Operating Inc.,5,!MENCHEGO! 5,=,null,BREA-OLINDA OILFIELD,33.9448856,-117.88614,1
Y,03048213,FRACK,Aera Energy LLC,962A-33,WELL # 962A-33,=,null,BELRIDGE SOUTH OILFIELD,35.453848,-119.71320,1
null,11122076,FRACK,Vintage Production California LLC,474,!GRUBB! 474 - DIRECTIONALLY DRILLED,=,null,RINCON OILFIELD,34.3350870,-119.35836,1
Y,03041645,FRACK,Exxon Mobil Corporation,652,!HILL! 652,=,null,BELRIDGE SOUTH OILFIELD,35.482243,-119.75214,1
Y,23723033,FRACK,Thums Long Beach Co.,C-245,!STATE PRC 186! C-245 - DIRECTIONALLY DRILLED,=,null,BELMONT OFFSHORE OILFIELD,33.739937,-118.13741,1
Y,03044366,FRACK,Exxon Mobil Corporation,644B,!HILL! 644B,=,null,BELRIDGE SOUTH OILFIELD,35.477434,-119.75246,1
Y,01120767,FRACK,Venoco Inc.,25,!SOUTH SYCAMORE! 25 - NOT DIRECTIONALLY DRILLED,=,null,GRIMES GAS OILFIELD,39.0661588,-121.90772,1
Y,03049262,FRACK,Aera Energy LLC,535L1-35 ,WELL # 535L1-35 ,=,null,BELRIDGE NORTH OILFIELD,35.534174,-119.78557,1
null,11121123,FRACK,Seneca Resources Corporation,25-32,!RED ROCK! 25-32 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4751383,-118.90104,1
null,11122063,FRACK,Aera Energy LLC,825,!TAYLOR! 825 - DIRECTIONALLY DRILLED,=,null,VENTURA OILFIELD,34.314168,-119.30301,1
null,11120639,FRACK,Vintage Production California LLC,62,!HAMP! 62 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4352809,-119.08972,1
null,11120633,FRACK,Vintage Production California LLC,7,!ARCO! 7 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4313400,-119.10681,1
null,11120189,FRACK,Seneca Resources Corporation,7,!SELTZER! 7 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4775031,-118.88991,1
Y,03044464,FRACK,Exxon Mobil Corporation,641DW,!HILL! 641DW - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.480242,-119.75539,1
Y,03046189,FRACK,Aera Energy LLC,7294,!LOST HILLS TWO! 7294 - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.652582,-119.75603,1
Y,03048942,FRACK,Aera Energy LLC,576L4-1 ,WELL # 576L4-1 ,=,null,BELRIDGE NORTH OILFIELD,35.51777,-119.76545,1
null,11120198,FRACK,Hinkle Exploration Limited,5,!LYNN! 5 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4626532,-118.90695,1
Y,03048023,FRACK,Aera Energy LLC,933JR2-33,WELL # 933JR2-33 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.451141,-119.72060,1
Y,03049585,FRACK,Aera Energy LLC,513A1-34 ,WELL # 513A1-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.450067,-119.70635,1
Y,03049126,FRACK,Aera Energy LLC,Result 558A3-36 ,WELL # RESULT 558A3-36 ,=,null,BELRIDGE NORTH OILFIELD,35.528647,-119.77558,1
Y,03047006,FRACK,Aera Energy LLC,744NL-29,WELL # 744NL-29,=,null,BELRIDGE SOUTH OILFIELD,35.463995,-119.73492,1
null,11121284,FRACK,Vintage Production California LLC,68,!HAMP! 68 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4353811,-119.08963,1
Y,03041629,FRACK,Exxon Mobil Corporation,631D,!HILL! 631D,=,null,BELRIDGE SOUTH OILFIELD,35.483473,-119.75562,1
null,11121208,FRACK,Seneca Resources Corporation,76-31,!WITMER! 76-31 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4723577,-118.90296,1
Y,03044433,FRACK,Exxon Mobil Corporation,652A,!HILL! 652A,=,null,BELRIDGE SOUTH OILFIELD,35.482559,-119.75144,1
Y,03050114,FRACK,Aera Energy LLC,552D2-33 ,WELL # 552D2-33 ,=,null,BELRIDGE SOUTH OILFIELD,35.452276,-119.71368,1
Y,03047995,FRACK,Occidental Oil and Gas ,Timeless 28-6H ,WELL # TIMELESS 28-6H ,=,null,SHAFTER NORTH OILFIELD,35.55778,-119.28492,1
null,11120474,FRACK,Vintage Production California LLC,53,!HAMP! 53 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4352623,-119.08982,1
Y,03049543,FRACK,Aera Energy LLC,Section 8 2-3A ,WELL # SECTION 8 2-3A ,=,null,MIDWAY - SUNSET OILFIELD,35.163322,-119.53287,1
null,05905534,FRACK,Columbine Associates,1,!DOMETAL! 1,=,null,ESPERANZA OILFIELD,33.897655,-117.76434,1
Y,03049653,FRACK,Aera Energy LLC,567K4-12 ,WELL # 567K4-12 ,=,null,BELRIDGE SOUTH OILFIELD,35.502001,-119.76657,1
Y,03049815,FRACK,Occidental Oil and Gas ,354-36S ,WELL # 354-36S ,=,null,ELK HILLS OILFIELD,35.276949,-119.34832,1
Y,03049913,FRACK,Aera Energy LLC,987C-29 ,WELL # 987C-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.457939,-119.7269,1
Y,03049309,FRACK,Aera Energy LLC,957Z-34 ,WELL # 957Z-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.443642,-119.69731,1
null,11120614,FRACK,Vintage Production California LLC,80,!OJAI! 80 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4242993,-119.14419,1
null,05907530,FRACK,Linn Operating Inc.,1,!ORANGE-GRAZIDE! 1 - DIRECTIONALLY DRILLED,=,null,BREA-OLINDA OILFIELD,33.9451082,-117.89559,1
null,11121340,FRACK,Seneca Resources Corporation,52-32,!RED ROCK! 52-32 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4792217,-118.89011,1
null,11120048,FRACK,Seneca Resources Corporation,6,!FRANKEL! 6 - NOT DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4805211,-118.87789,1
Y,03047753,FRACK,Aera Energy LLC,731DL-29,WELL # 731DL-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.468599,-119.73664,1
Y,03048419,FRACK,Aera Energy LLC,732LU-29 ,WELL # 732LU-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.467381,-119.73863,1
null,11121196,FRACK,Seneca Resources Corporation,41B-28,!TAR CREEK! 41B-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4950572,-118.87623,1
Y,03044780,FRACK,Aera Energy LLC,523DR2-29 ,WELL # 523DR2-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.465131,-119.73886,1
Y,03047756,FRACK,Aera Energy LLC,731LU-29,WELL # 731LU-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.469042,-119.73829,1
null,11121467,FRACK,Seneca Resources Corporation,13,!ROSSI! 13 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4685416,-118.86218,1
Y,03048598,FRACK,Aera Energy LLC,7274C-2,!BELRIDGE I! 7274C-2,=,null,BELRIDGE SOUTH OILFIELD,35.435159,-119.69518,1
Y,03041628,FRACK,Exxon Mobil Corporation,631A,!HILL! 631A - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.48289,-119.75497,1
Y,03048374,FRACK,Aera Energy LLC,518G1-34,WELL # 518G1-34 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.442645,-119.70576,1
Y,03044431,FRACK,Exxon Mobil Corporation,632,!HILL! 632,=,null,BELRIDGE SOUTH OILFIELD,35.482559,-119.75144,1
null,05906673,FRACK,Linn Operating Inc.,8,!GRAZIDE! 8,=,null,BREA-OLINDA OILFIELD,33.9449168,-117.88841,1
Y,03048533,FRACK,Aera Energy LLC,947CR-34 ,WELL # 947CR-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.444098,-119.70006,1
null,11121283,FRACK,Seneca Resources Corporation,61-28,!TAR CREEK! 61-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4976722,-118.87767,1
Y,03046042,FRACK,Aera Energy LLC,754ZU-29,WELL # 754ZU-29,=,null,BELRIDGE SOUTH OILFIELD,35.464182,-119.73217,1
null,11120150,FRACK,Seneca Resources Corporation,2,!ROSSI! 2 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4703130,-118.87111,1
null,11120018,FRACK,Seneca Resources Corporation,6,!SELTZER! 6 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4754682,-118.88878,1
Y,03047901,FRACK,Aera Energy LLC,555N1-29,WELL # 555N1-29 - NOT DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.461648,-119.73252,1
Y,03049314,FRACK,Aera Energy LLC,968G-34 ,WELL # 968G-34 ,=,null,BELRIDGE SOUTH OILFIELD,35.442429,-119.69493,1
Y,03049915,FRACK,Aera Energy LLC,555G3-29 ,WELL # 555G3-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.46247,-119.73264,1
Y,03048925,FRACK,Aera Energy LLC,527ER3-18 ,WELL # 527ER3-18 ,=,null,BELRIDGE SOUTH OILFIELD,35.487893,-119.75892,1
Y,03047899,FRACK,Aera Energy LLC,542C3-29,WELL # 542C3-29 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.467543,-119.73532,1
Y,03046646,FRACK,Aera Energy LLC,7264D-2,!BELRIDGE I! 7264D-2 - DIRECTIONALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.434772,-119.68844,1
Y,03047844,FRACK,Exxon Mobil Corporation,662M,!HILL! 662M,=,null,BELRIDGE SOUTH OILFIELD,35.481768,-119.74802,1
null,11120475,FRACK,Mirada Petroleum Inc.,1,!NESBITT! 1 - DIRECTIONALLY DRILLED,=,null,OJAI OILFIELD,34.4445390,-119.09746,1
Y,03048388,FRACK,Aera Energy LLC,722NU-29 ,WELL # 722NU-29 ,=,null,BELRIDGE SOUTH OILFIELD,35.467099,-119.73942,1
null,11120769,FRACK,Seneca Resources Corporation,13-28,!TAR CREEK! 13-28 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4901103,-118.88342,1
Y,03046181,FRACK,Aera Energy LLC,7217,!LOST HILLS TWO! 7217 - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.654103,-119.75482,1
Y,03048600,FRACK,Aera Energy LLC,7004D-3,!BELRIDGE III! 7004D-3,=,null,BELRIDGE SOUTH OILFIELD,35.440644,-119.69885,1
Y,11122126,FRACK,Vintage Production California LLC,3S-7,!DANA! 3S-7 - DIRECTIONALLY DRILLED,=,null,BARDSDALE OILFIELD,34.3520847,-118.91692,1
null,11120611,FRACK,Seneca Resources Corporation,56-29,!RED ROCK! 56-29 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4883391,-118.88904,1
Y,03050127,FRACK,Aera Energy LLC,927ZR-28 ,WELL # 927ZR-28 ,=,null,BELRIDGE SOUTH OILFIELD,35.458642,-119.72078,1
null,11102657,FRACK,Seneca Resources Corporation,4,!SELTZER! 4 - DIRECTIONALLY DRILLED,=,null,SESPE OILFIELD,34.4782403,-118.88508,1
Y,03047061,FRACK,Occidental of Elk Hills Inc.,5-6A-1C,WELL # 5-6A-1C - DIRECTIONALLY DRILLED,=,null,BUENA VISTA OILFIELD,35.172387,-119.45450,1
Y,03046187,FRACK,Aera Energy LLC,7268,!LOST HILLS TWO! 7268 - DIRECTIONALLY DRILLED,=,null,LOST HILLS OILFIELD,35.653261,-119.75591,1
Y,03048940,FRACK,Aera Energy LLC,566H3-1 ,WELL # 566H3-1 ,=,null,BELRIDGE NORTH OILFIELD,35.518954,-119.76604,1
Y,03046058,FRACK,Aera Energy LLC,764LU-29,WELL # 764LU-29 - HORIZONTALLY DRILLED,=,null,BELRIDGE SOUTH OILFIELD,35.463908,-119.73175,1
